playerId,season,name,team,position,situation,games_played,icetime,primaryAssists,secondaryAssists,shotsOnGoal,shotAttempts,points,goals,penalties,penalityMinutes,hits,takeaways,giveaways,lowDangerGoals,mediumDangerGoals,highDangerGoals,faceoffsWon,faceoffsLost,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_goals,OnIce_A_goals
8474818,2022,Jordie Benn,TOR,D,4on5,12,1135,0,0,3,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,1,4
8474818,2022,Jordie Benn,TOR,D,5on4,12,64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8478409,2022,Anthony Richard,MTL,C,other,13,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8478409,2022,Anthony Richard,MTL,C,all,13,7768,1,1,13,25,5,3,3,6,25,2,2,1,2,0,1,3,2,1,3,7,5
8478409,2022,Anthony Richard,MTL,C,5on5,13,7480,1,1,13,25,5,3,3,6,25,2,2,1,2,0,1,3,2,1,3,7,5
8478409,2022,Anthony Richard,MTL,C,4on5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8478409,2022,Anthony Richard,MTL,C,5on4,13,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8474145,2022,Robert Bortuzzo,STL,D,other,43,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3
8474145,2022,Robert Bortuzzo,STL,D,all,43,32422,2,1,30,59,5,2,13,29,64,7,12,0,2,0,0,0,11,4,49,23,29
8474145,2022,Robert Bortuzzo,STL,D,5on5,43,27448,2,1,29,58,5,2,13,29,56,5,12,0,2,0,0,0,11,4,36,22,13
8474145,2022,Robert Bortuzzo,STL,D,4on5,43,4583,0,0,1,1,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,13
8474145,2022,Robert Bortuzzo,STL,D,5on4,43,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476460,2022,Mark Scheifele,WPG,C,other,81,5452,3,2,27,53,12,7,0,0,2,5,4,1,3,3,31,37,4,2,3,16,20
8476460,2022,Mark Scheifele,WPG,C,all,81,99527,15,11,206,363,68,42,11,33,50,61,45,11,19,12,579,628,57,27,38,108,84
8476460,2022,Mark Scheifele,WPG,C,5on5,81,77095,7,7,127,218,39,25,10,31,42,52,34,10,10,5,441,476,51,24,34,56,55
8476460,2022,Mark Scheifele,WPG,C,4on5,81,491,0,0,0,0,0,0,0,0,1,1,1,0,0,0,14,39,2,1,0,0,4
8476460,2022,Mark Scheifele,WPG,C,5on4,81,16489,5,2,52,91,17,10,1,2,5,3,6,0,6,4,93,9,0,0,0,36,5
8476462,2022,Dougie Hamilton,NJD,D,other,82,4738,8,5,28,51,17,4,1,2,5,2,3,1,3,0,0,0,0,0,6,24,12
8476462,2022,Dougie Hamilton,NJD,D,all,82,107130,27,25,275,562,74,22,25,50,64,21,74,14,6,2,0,0,12,6,86,138,78
8476462,2022,Dougie Hamilton,NJD,D,5on5,82,87160,11,12,208,411,36,13,22,44,58,18,65,11,2,0,0,0,12,6,74,81,57
8476462,2022,Dougie Hamilton,NJD,D,4on5,82,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
8476462,2022,Dougie Hamilton,NJD,D,5on4,82,14431,6,8,39,100,19,5,2,4,1,1,6,2,1,2,0,0,0,0,0,31,5
8477359,2022,Tucker Poolman,VAN,D,other,3,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477359,2022,Tucker Poolman,VAN,D,all,3,2513,1,0,3,4,1,0,0,0,2,1,1,0,0,0,0,0,0,0,2,2,1
8477359,2022,Tucker Poolman,VAN,D,5on5,3,2224,1,0,3,4,1,0,0,0,2,1,1,0,0,0,0,0,0,0,2,1,1
8477359,2022,Tucker Poolman,VAN,D,4on5,3,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8477359,2022,Tucker Poolman,VAN,D,5on4,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8478398,2022,Kyle Connor,WPG,L,other,82,6074,6,3,27,50,15,6,2,4,1,3,2,2,1,3,0,0,0,0,0,23,19
8478398,2022,Kyle Connor,WPG,L,all,82,101004,31,18,273,497,80,31,10,20,43,42,40,16,7,8,2,5,20,9,24,119,89
8478398,2022,Kyle Connor,WPG,L,5on5,82,76330,14,8,170,299,42,20,8,16,42,36,29,13,5,2,2,5,18,8,21,60,59
8478398,2022,Kyle Connor,WPG,L,4on5,82,1832,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,5
8478398,2022,Kyle Connor,WPG,L,5on4,82,16768,11,7,75,146,23,5,0,0,0,2,9,1,1,3,0,0,0,0,3,36,5
8479639,2022,Dylan Coghlan,CAR,D,other,17,83,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479639,2022,Dylan Coghlan,CAR,D,all,17,12975,2,1,29,66,3,0,1,2,11,2,5,0,0,0,0,0,6,3,9,8,9
8479639,2022,Dylan Coghlan,CAR,D,5on5,17,11943,2,1,24,56,3,0,1,2,10,2,4,0,0,0,0,0,6,3,8,8,8
8479639,2022,Dylan Coghlan,CAR,D,4on5,17,66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8479639,2022,Dylan Coghlan,CAR,D,5on4,17,883,0,0,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8475324,2022,Nick Jensen,WSH,D,other,77,2936,0,0,3,7,0,0,0,0,4,0,2,0,0,0,0,0,6,3,12,6,6
8475324,2022,Nick Jensen,WSH,D,all,77,95249,14,10,109,257,29,5,9,18,107,36,59,4,1,0,0,0,34,17,128,59,82
8475324,2022,Nick Jensen,WSH,D,5on5,77,81306,14,9,99,240,28,5,9,18,86,32,54,4,1,0,0,0,24,12,99,51,56
8475324,2022,Nick Jensen,WSH,D,4on5,77,10888,0,1,7,10,1,0,0,0,17,4,3,0,0,0,0,0,0,0,0,1,20
8475324,2022,Nick Jensen,WSH,D,5on4,77,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
8475455,2022,Brenden Dillon,WPG,D,other,82,2653,1,3,1,2,4,0,1,2,2,0,2,0,0,0,0,0,2,1,5,10,6
8475455,2022,Brenden Dillon,WPG,D,all,82,96375,10,11,83,204,23,2,26,66,198,18,47,2,0,0,0,0,44,16,108,60,81
8475455,2022,Brenden Dillon,WPG,D,5on5,82,80967,9,7,78,194,18,2,23,60,177,13,34,2,0,0,0,0,40,14,78,46,52
8475455,2022,Brenden Dillon,WPG,D,4on5,82,12188,0,1,2,5,1,0,2,4,19,5,10,0,0,0,0,0,0,0,0,2,23
8475455,2022,Brenden Dillon,WPG,D,5on4,82,567,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,2,1,12,2,0
8482179,2022,Justin Richards,CBJ,C,other,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8482179,2022,Justin Richards,CBJ,C,all,2,1295,0,1,0,0,1,0,0,0,4,1,0,0,0,0,5,8,2,1,0,1,3
8482179,2022,Justin Richards,CBJ,C,5on5,2,1131,0,1,0,0,1,0,0,0,4,1,0,0,0,0,5,7,2,1,0,1,2
8482179,2022,Justin Richards,CBJ,C,4on5,2,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8482179,2022,Justin Richards,CBJ,C,5on4,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8476919,2022,Chris Tierney,MTL,C,other,36,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8476919,2022,Chris Tierney,MTL,C,all,36,23464,4,3,19,36,10,3,3,6,15,13,11,2,1,0,111,125,2,1,21,17,32
8476919,2022,Chris Tierney,MTL,C,5on5,36,20564,3,3,19,36,9,3,3,6,14,13,11,2,1,0,89,102,2,1,18,16,25
8476919,2022,Chris Tierney,MTL,C,4on5,36,2451,1,0,0,0,1,0,0,0,1,0,0,0,0,0,19,1,0,0,0,1,7
8476919,2022,Chris Tierney,MTL,C,5on4,36,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,0,0
8479991,2022,Jake Leschyshyn,NYR,C,other,35,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
8479991,2022,Jake Leschyshyn,NYR,C,all,35,19170,0,0,31,46,0,0,4,8,55,4,4,0,0,0,118,115,12,6,11,4,14
8479991,2022,Jake Leschyshyn,NYR,C,5on5,35,18756,0,0,30,45,0,0,4,8,55,4,4,0,0,0,110,113,12,6,11,3,14
8479991,2022,Jake Leschyshyn,NYR,C,4on5,35,310,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
8479991,2022,Jake Leschyshyn,NYR,C,5on4,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
8477934,2022,Leon Draisaitl,EDM,C,other,80,5539,12,1,21,43,17,4,0,0,0,7,7,1,2,1,87,62,0,0,5,24,14
8477934,2022,Leon Draisaitl,EDM,C,all,80,104323,60,16,247,423,128,52,12,24,66,77,102,14,22,16,807,663,44,22,40,181,101
8477934,2022,Leon Draisaitl,EDM,C,5on5,80,77811,29,5,119,219,51,17,9,18,62,61,79,10,6,1,475,442,42,21,31,74,70
8477934,2022,Leon Draisaitl,EDM,C,4on5,80,2865,1,0,9,9,2,1,0,0,2,4,2,1,0,0,51,98,0,0,1,2,9
8477934,2022,Leon Draisaitl,EDM,C,5on4,80,18108,18,9,98,152,57,30,3,6,2,4,14,2,14,14,184,28,0,0,3,80,6
8481679,2022,Maxence Guenette,OTT,D,other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481679,2022,Maxence Guenette,OTT,D,all,1,527,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
8481679,2022,Maxence Guenette,OTT,D,5on5,1,527,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
8481679,2022,Maxence Guenette,OTT,D,4on5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481679,2022,Maxence Guenette,OTT,D,5on4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8475171,2022,Oliver Ekman-Larsson,VAN,D,other,54,2208,1,1,1,7,2,0,0,0,3,0,0,0,0,0,0,0,0,0,4,5,5
8475171,2022,Oliver Ekman-Larsson,VAN,D,all,54,65370,12,8,90,197,22,2,11,22,58,11,25,2,0,0,0,0,16,8,43,50,82
8475171,2022,Oliver Ekman-Larsson,VAN,D,5on5,54,55077,9,4,76,159,15,2,11,22,52,9,22,2,0,0,0,0,16,8,31,37,59
8475171,2022,Oliver Ekman-Larsson,VAN,D,4on5,54,3097,0,1,1,1,1,0,0,0,2,2,1,0,0,0,0,0,0,0,2,1,14
8475171,2022,Oliver Ekman-Larsson,VAN,D,5on4,54,4988,2,2,12,30,4,0,0,0,1,0,2,0,0,0,0,0,0,0,6,7,4
8476479,2022,Phillip Danault,LAK,C,other,82,4426,2,0,12,19,4,2,1,2,2,3,3,0,1,1,40,39,2,1,3,10,12
8476479,2022,Phillip Danault,LAK,C,all,82,90159,20,16,153,252,54,18,24,53,81,27,32,6,5,7,692,581,51,24,75,82,83
8476479,2022,Phillip Danault,LAK,C,5on5,82,67494,9,6,117,192,28,13,20,45,76,16,23,5,4,4,496,402,47,22,59,39,45
8476479,2022,Phillip Danault,LAK,C,4on5,82,8408,1,1,7,7,2,0,1,2,2,5,2,0,0,0,65,47,2,1,0,2,19
8476479,2022,Phillip Danault,LAK,C,5on4,82,9831,7,9,15,31,19,3,1,2,1,3,4,1,0,2,88,84,0,0,12,29,6
8476404,2022,Andy Andreoff,NYI,C,other,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476404,2022,Andy Andreoff,NYI,C,all,3,1323,0,1,1,1,1,0,0,0,7,1,1,0,0,0,3,4,0,0,1,1,4
8476404,2022,Andy Andreoff,NYI,C,5on5,3,1248,0,1,1,1,1,0,0,0,7,1,1,0,0,0,3,4,0,0,1,1,4
8476404,2022,Andy Andreoff,NYI,C,4on5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476404,2022,Andy Andreoff,NYI,C,5on4,3,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8482711,2022,Stanislav Svozil,CBJ,D,other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8482711,2022,Stanislav Svozil,CBJ,D,all,2,2414,0,1,3,7,1,0,1,2,1,0,1,0,0,0,0,0,0,0,1,1,3
8482711,2022,Stanislav Svozil,CBJ,D,5on5,2,2211,0,0,2,6,0,0,1,2,1,0,1,0,0,0,0,0,0,0,1,0,3
8482711,2022,Stanislav Svozil,CBJ,D,4on5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8482711,2022,Stanislav Svozil,CBJ,D,5on4,2,202,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8477021,2022,Alexander Kerfoot,TOR,C,other,82,2422,1,1,4,9,3,1,0,0,3,1,0,0,0,1,6,4,0,0,1,5,4
8477021,2022,Alexander Kerfoot,TOR,C,all,82,71925,12,10,133,221,32,10,15,30,54,45,38,2,2,6,65,80,30,17,46,53,54
8477021,2022,Alexander Kerfoot,TOR,C,5on5,82,58581,10,8,114,192,24,6,15,30,50,37,33,2,2,2,40,52,26,15,36,41,35
8477021,2022,Alexander Kerfoot,TOR,C,4on5,82,7639,1,0,8,12,2,1,0,0,1,6,4,0,0,1,7,11,0,0,0,3,13
8477021,2022,Alexander Kerfoot,TOR,C,5on4,82,3283,0,1,7,8,3,2,0,0,0,1,1,0,0,2,12,8,2,1,5,4,2
8476396,2022,Steven Fogarty,MIN,C,other,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476396,2022,Steven Fogarty,MIN,C,all,2,1238,0,0,0,1,0,0,0,0,3,1,0,0,0,0,2,2,2,1,0,0,0
8476396,2022,Steven Fogarty,MIN,C,5on5,2,1158,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,1,2,1,0,0,0
8476396,2022,Steven Fogarty,MIN,C,4on5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476396,2022,Steven Fogarty,MIN,C,5on4,2,80,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476858,2022,Phillip Di Giuseppe,VAN,L,other,30,672,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2
8476858,2022,Phillip Di Giuseppe,VAN,L,all,30,26228,3,3,71,99,12,6,7,14,52,10,5,2,2,2,1,3,6,3,10,22,24
8476858,2022,Phillip Di Giuseppe,VAN,L,5on5,30,23429,2,2,67,91,10,6,7,14,50,8,5,2,2,2,0,1,6,3,9,16,18
8476858,2022,Phillip Di Giuseppe,VAN,L,4on5,30,1564,1,0,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3
8476858,2022,Phillip Di Giuseppe,VAN,L,5on4,30,563,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0
8476850,2022,Ryan Murray,EDM,D,other,13,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
8476850,2022,Ryan Murray,EDM,D,all,13,10237,2,1,8,17,3,0,3,4,11,0,7,0,0,0,0,0,2,1,12,5,10
8476850,2022,Ryan Murray,EDM,D,5on5,13,9587,2,1,8,17,3,0,3,4,11,0,7,0,0,0,0,0,0,0,11,5,9
8476850,2022,Ryan Murray,EDM,D,4on5,13,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8476850,2022,Ryan Murray,EDM,D,5on4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8478109,2022,Victor Olofsson,BUF,L,other,75,2428,1,1,12,18,6,4,0,0,0,3,2,0,1,3,1,0,0,0,3,9,8
8478109,2022,Victor Olofsson,BUF,L,all,75,64598,8,4,161,273,40,28,2,4,16,24,22,9,10,9,1,5,20,10,15,65,63
8478109,2022,Victor Olofsson,BUF,L,5on5,75,51309,5,1,115,188,23,17,1,2,15,20,17,8,7,2,0,5,18,9,12,34,52
8478109,2022,Victor Olofsson,BUF,L,4on5,75,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8478109,2022,Victor Olofsson,BUF,L,5on4,75,10796,2,2,33,66,10,6,1,2,1,1,3,0,2,4,0,0,2,1,0,21,3
8478975,2022,Mason Marchment,DAL,L,other,68,1504,0,0,4,11,2,2,0,0,0,4,2,0,0,2,0,1,0,0,1,6,4
8478975,2022,Mason Marchment,DAL,L,all,68,64079,13,6,148,264,31,12,27,60,88,38,41,5,3,4,10,15,60,26,39,47,44
8478975,2022,Mason Marchment,DAL,L,5on5,68,56288,9,6,116,210,23,8,23,52,85,34,36,5,3,0,6,10,58,25,37,31,39
8478975,2022,Mason Marchment,DAL,L,4on5,68,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8478975,2022,Mason Marchment,DAL,L,5on4,68,6236,3,0,27,41,5,2,2,4,3,0,3,0,0,2,4,0,0,0,0,9,1
8477940,2022,Nikolaj Ehlers,WPG,L,other,45,1602,1,0,5,17,1,0,0,0,0,2,0,0,0,0,1,0,2,1,0,5,9
8477940,2022,Nikolaj Ehlers,WPG,L,all,45,42250,15,11,132,293,38,12,4,11,36,30,23,6,1,5,1,1,37,17,10,46,31
8477940,2022,Nikolaj Ehlers,WPG,L,5on5,45,33304,12,4,100,217,25,9,4,11,35,26,18,6,0,3,0,1,33,15,10,27,21
8477940,2022,Nikolaj Ehlers,WPG,L,4on5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477940,2022,Nikolaj Ehlers,WPG,L,5on4,45,7344,2,6,27,59,11,3,0,0,1,2,5,0,1,2,0,0,0,0,0,13,1
8477409,2022,Carter Verhaeghe,FLA,C,other,81,5165,1,0,18,40,8,7,1,2,0,0,2,1,2,4,0,3,4,2,3,13,21
8477409,2022,Carter Verhaeghe,FLA,C,all,81,85060,14,17,275,470,73,42,23,46,29,35,56,17,12,13,20,21,56,28,31,100,69
8477409,2022,Carter Verhaeghe,FLA,C,5on5,81,69841,11,13,202,337,52,28,21,42,28,35,44,14,10,4,20,18,50,25,24,68,42
8477409,2022,Carter Verhaeghe,FLA,C,4on5,81,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477409,2022,Carter Verhaeghe,FLA,C,5on4,81,9978,2,3,54,92,12,7,1,2,1,0,10,2,0,5,0,0,0,0,0,18,3
8475158,2022,Ryan O'Reilly,TOR,C,other,53,2299,0,0,7,11,3,3,0,0,1,0,0,0,2,1,24,21,0,0,1,8,14
8475158,2022,Ryan O'Reilly,TOR,C,all,53,57046,8,6,102,163,30,16,8,16,18,46,10,3,6,7,499,396,16,8,23,52,75
8475158,2022,Ryan O'Reilly,TOR,C,5on5,53,44450,5,5,76,123,21,11,7,14,15,41,10,3,4,4,378,291,16,8,21,33,44
8475158,2022,Ryan O'Reilly,TOR,C,4on5,53,4612,0,0,10,12,1,1,0,0,0,5,0,0,0,1,41,25,0,0,0,1,13
8475158,2022,Ryan O'Reilly,TOR,C,5on4,53,5685,3,1,9,17,5,1,1,2,2,0,0,0,0,1,54,53,0,0,1,10,4
8480835,2022,Jack Drury,CAR,C,other,38,410,0,0,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,2
8480835,2022,Jack Drury,CAR,C,all,38,24590,3,3,69,109,8,2,7,14,12,9,6,0,2,0,67,59,10,5,16,16,11
8480835,2022,Jack Drury,CAR,C,5on5,38,21795,3,2,61,98,7,2,5,10,12,8,5,0,2,0,62,52,10,5,16,13,9
8480835,2022,Jack Drury,CAR,C,4on5,38,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
8480835,2022,Jack Drury,CAR,C,5on4,38,1892,0,1,7,10,1,0,0,0,0,0,1,0,0,0,5,2,0,0,0,2,0
8480008,2022,Adam Ruzicka,CGY,C,other,44,376,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8480008,2022,Adam Ruzicka,CGY,C,all,44,30560,7,7,64,120,20,6,4,8,28,12,10,1,3,2,83,91,10,5,8,26,20
8480008,2022,Adam Ruzicka,CGY,C,5on5,44,25818,6,4,52,95,14,4,4,8,26,12,9,1,3,0,78,86,10,5,7,18,19
8480008,2022,Adam Ruzicka,CGY,C,4on5,44,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8480008,2022,Adam Ruzicka,CGY,C,5on4,44,4333,1,3,12,23,6,2,0,0,2,0,1,0,0,2,5,0,0,0,0,7,0
8481147,2022,Reese Johnson,CHI,C,other,54,290,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
8481147,2022,Reese Johnson,CHI,C,all,54,35691,1,1,49,80,6,4,10,26,173,12,7,0,2,2,116,102,26,9,23,15,35
8481147,2022,Reese Johnson,CHI,C,5on5,54,31722,1,1,46,74,6,4,10,26,168,10,6,0,2,2,101,79,26,9,20,14,29
8481147,2022,Reese Johnson,CHI,C,4on5,54,3626,0,0,3,5,0,0,0,0,5,2,1,0,0,0,13,0,0,0,0,0,6
8481147,2022,Reese Johnson,CHI,C,5on4,54,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
8477993,2022,Justin Kirkland,ANA,C,other,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477993,2022,Justin Kirkland,ANA,C,all,7,3030,0,0,5,14,0,0,0,0,8,0,0,0,0,0,2,1,2,1,3,1,4
8477993,2022,Justin Kirkland,ANA,C,5on5,7,3028,0,0,5,14,0,0,0,0,8,0,0,0,0,0,2,1,2,1,3,1,4
8477993,2022,Justin Kirkland,ANA,C,4on5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477993,2022,Justin Kirkland,ANA,C,5on4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8480994,2022,Damien Giroux,MIN,C,other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8480994,2022,Damien Giroux,MIN,C,all,1,837,0,1,0,0,1,0,1,2,2,0,0,0,0,0,2,3,0,0,1,1,1
8480994,2022,Damien Giroux,MIN,C,5on5,1,772,0,1,0,0,1,0,1,2,2,0,0,0,0,0,2,3,0,0,1,1,1
8480994,2022,Damien Giroux,MIN,C,4on5,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8480994,2022,Damien Giroux,MIN,C,5on4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8470595,2022,Eric Staal,FLA,C,other,72,799,1,0,2,3,3,2,1,2,1,2,1,0,0,2,9,4,0,0,0,3,6
8470595,2022,Eric Staal,FLA,C,all,72,61504,9,6,106,183,29,14,13,26,27,33,31,4,5,5,343,400,18,9,45,37,63
8470595,2022,Eric Staal,FLA,C,5on5,72,49173,8,6,87,157,26,12,12,24,25,25,30,4,5,3,278,284,14,7,38,33,36
8470595,2022,Eric Staal,FLA,C,4on5,72,10479,0,0,14,20,0,0,0,0,1,6,0,0,0,0,50,12,0,0,0,0,20
8470595,2022,Eric Staal,FLA,C,5on4,72,1053,0,0,3,3,0,0,0,0,0,0,0,0,0,0,5,39,0,0,3,1,1
8478859,2022,Niko Mikkola,NYR,D,other,81,1851,0,0,1,1,0,0,1,2,2,1,0,0,0,0,0,0,0,0,2,6,5
8478859,2022,Niko Mikkola,NYR,D,all,81,84715,2,3,62,127,6,1,26,58,151,9,34,0,1,0,0,0,24,9,106,63,78
8478859,2022,Niko Mikkola,NYR,D,5on5,81,74528,2,3,58,122,6,1,25,56,138,7,33,0,1,0,0,0,20,7,89,54,55
8478859,2022,Niko Mikkola,NYR,D,4on5,81,8169,0,0,3,4,0,0,0,0,11,1,1,0,0,0,0,0,0,0,0,3,18
8478859,2022,Niko Mikkola,NYR,D,5on4,81,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
8480144,2022,David Kampf,TOR,C,other,82,2202,2,0,0,4,2,0,0,0,1,2,0,0,0,0,26,18,0,0,4,4,6
8480144,2022,David Kampf,TOR,C,all,82,75313,10,10,107,171,27,7,4,8,74,57,30,3,3,1,591,556,20,10,29,45,65
8480144,2022,David Kampf,TOR,C,5on5,82,60475,7,9,101,154,23,7,4,8,69,39,26,3,3,1,425,331,18,9,22,37,38
8480144,2022,David Kampf,TOR,C,4on5,82,12307,1,1,5,12,2,0,0,0,4,16,4,0,0,0,134,5,0,0,0,4,21
8480144,2022,David Kampf,TOR,C,5on4,82,329,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,82,2,1,2,0,0
8475151,2022,Kyle Palmieri,NYI,C,other,55,2770,1,0,8,16,1,0,0,0,3,3,2,0,0,0,0,2,2,1,0,8,6
8475151,2022,Kyle Palmieri,NYI,C,all,55,56425,12,5,122,240,33,16,12,24,76,13,20,6,7,3,9,15,34,17,17,62,40
8475151,2022,Kyle Palmieri,NYI,C,5on5,55,45554,11,3,80,165,27,13,10,20,68,9,17,5,7,1,8,13,32,16,17,44,29
8475151,2022,Kyle Palmieri,NYI,C,4on5,55,807,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3
8475151,2022,Kyle Palmieri,NYI,C,5on4,55,7294,0,2,33,55,5,3,2,4,4,0,1,1,0,2,1,0,0,0,0,10,2
8477846,2022,Ryan Carpenter,NYR,C,other,22,124,0,0,1,1,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,1
8477846,2022,Ryan Carpenter,NYR,C,all,22,12113,1,1,17,30,3,1,5,10,35,6,12,0,1,0,67,57,4,2,11,6,14
8477846,2022,Ryan Carpenter,NYR,C,5on5,22,10577,1,1,15,27,3,1,4,8,34,6,12,0,1,0,59,53,4,2,9,6,11
8477846,2022,Ryan Carpenter,NYR,C,4on5,22,1342,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,2
8477846,2022,Ryan Carpenter,NYR,C,5on4,22,70,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8474578,2022,Erik Karlsson,SJS,D,other,82,5773,6,3,14,36,13,4,2,4,1,2,4,2,1,1,0,0,2,1,10,18,28
8474578,2022,Erik Karlsson,SJS,D,all,82,126026,42,34,209,505,101,25,13,26,33,81,101,16,3,6,0,1,28,14,90,150,139
8474578,2022,Erik Karlsson,SJS,D,5on5,82,102494,29,19,152,355,64,16,11,22,29,73,84,12,2,2,0,1,26,13,79,96,96
8474578,2022,Erik Karlsson,SJS,D,4on5,82,1792,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2
